日期,标题,发文机关,机关层级,主题分类,发文字号,所属公报号码,影响行业,情感倾向,情感置信度
2024/11/25,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕18号,,消费,正面,0.8
2024/11/25,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕18号,,房地产,正面,0.75
2024/11/25,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕18号,,电动车新能源,正面,0.75
2024/11/25,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕18号,,高端装备,正面,0.85
2024/11/25,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕18号,,旅游,正面,0.75
2024/11/25,国家金融监督管理总局关于印发银行业金融机构小微企业金融服务监管评价办法的通知,金融监管总局,国务院部门,财政、金融、审计&银行,金规〔2024〕18号,,半导体与信息技术,中性,0.7
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,化工,正面,0.75
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,传统能源,负面,0.85
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,金融,正面,0.85
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,消费,正面,0.85
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,电动车新能源,正面,0.85
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,高端装备,正面,0.85
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,旅游,正面,0.75
2024/11/30,国家铁路局关于印发《老旧型铁路内燃机车淘汰更新监督管理办法》的通知　　老旧型铁路内燃机车淘汰更新监督管理办法,,国务院部门,,,2024年第33号国务院公报,半导体与信息技术,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,化工,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,传统能源,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,金融,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,医药,中性,0.75
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,消费,正面,0.75
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,房地产,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,电动车新能源,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,高端装备,中性,0.7
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,旅游,正面,0.75
2024/11/29,市场监管总局关于印发《防范外卖餐饮浪费规范营销行为指引》的通知,市场监管总局,国务院部门,市场监管、安全生产监管&食品药品监管,,,半导体与信息技术,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,化工,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,传统能源,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,金融,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,医药,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,消费,正面,0.75
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,房地产,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,电动车新能源,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,高端装备,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,旅游,中性,0.7
2024/11/25,教育部 国家版权局关于做好教育系统软件正版化工作的通知,教育部?国家版权局,国务院部门,科技、教育&知识产权,教科信函〔2024〕83号,,半导体与信息技术,正面,0.75
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,化工,中性,0.7
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,传统能源,中性,0.7
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,金融,中性,0.7
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,医药,中性,0.7
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,消费,正面,0.75
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,房地产,正面,0.75
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,电动车新能源,中性,0.7
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,高端装备,中性,0.7
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,旅游,正面,0.75
2024/11/29,教育部等七部门关于印发《进一步加强尊师惠师工作的若干措施》的通知,教育部?国家发展改革委?工业和信息化部?住房城乡建设部?文化和旅游部?国家卫生健康委?金融监管总局,国务院部门,科技、教育&教育,教师函〔2024〕4号,,半导体与信息技术,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,化工,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,金融,正面,0.85
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,消费,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,电动车新能源,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,高端装备,正面,0.85
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,旅游,中性,0.7
2024/11/30,水利部关于推进水库、水闸、蓄滞洪区运行管理数字孪生的指导意见,,国务院部门,,,2024年第33号国务院公报,半导体与信息技术,正面,0.75
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,化工,正面,0.75
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,传统能源,中性,0.7
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,金融,正面,0.85
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,医药,正面,0.85
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,消费,正面,0.85
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,房地产,中性,0.7
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,电动车新能源,正面,0.75
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,高端装备,正面,0.75
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,旅游,正面,0.85
2024/11/25,海关总署公告2024年第167号（关于进一步促进跨境电商出口发展的公告）,海关总署,国务院部门,商贸、海关、旅游&对外经贸合作,海关总署公告2024年第167号,,半导体与信息技术,正面,0.85
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,化工,中性,0.75
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,传统能源,负面,0.85
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,金融,正面,0.75
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,医药,中性,0.7
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,消费,中性,0.7
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,房地产,负面,0.85
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,电动车新能源,正面,0.75
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,高端装备,正面,0.75
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,旅游,负面,0.8
2024/12/2,自然资源部 国家发展和改革委员会 国家林业和草原局关于印发《自然资源要素支撑产业高质量发展指导目录（2024年本）》的通知,自然资源部 国家发展改革委 国家林草局,国务院部门,国土资源、能源&其他,自然资发〔2024〕273号,,半导体与信息技术,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,化工,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,传统能源,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,金融,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,医药,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,消费,正面,0.75
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,房地产,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,电动车新能源,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,高端装备,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,旅游,中性,0.7
2024/11/22,退役军人事务部 财政部关于调整部分优抚对象等人员抚恤和生活补助标准的通知,退役军人事务部?财政部,国务院部门,民政、扶贫、救灾&优抚安置,退役军人部发〔2024〕46号,,半导体与信息技术,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,化工,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,金融,正面,0.75
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,消费,正面,0.75
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,电动车新能源,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,高端装备,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,旅游,中性,0.7
2024/11/30,金融监管总局关于部分非银机构差异化适用公司治理等相关监管规定的通知,,国务院部门,,,2024年第33号国务院公报,半导体与信息技术,中性,0.7
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,化工,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,传统能源,中性,0.7
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,金融,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,医药,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,消费,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,房地产,中性,0.7
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,电动车新能源,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,高端装备,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,旅游,正面,0.75
2024/11/27,《西部地区鼓励类产业目录（2025年本）》,国家发展改革委,国务院部门,国民经济管理、国有资产监管&其他,第28号,,半导体与信息技术,正面,0.75
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,化工,中性,0.7
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,传统能源,中性,0.7
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,金融,正面,0.75
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,医药,中性,0.7
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,消费,正面,0.85
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,房地产,正面,0.75
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,电动车新能源,中性,0.7
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,高端装备,中性,0.7
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,旅游,正面,0.85
2024/11/29,中华人民共和国出入境管理局关于在广东省深圳市、珠海市和横琴粤澳深度合作区实施赴香港、澳门旅游“一签多行”“一周一行”政策的公告,中国出入境管理局,国务院部门,港澳台侨工作&港澳工作,2024年第11号,,半导体与信息技术,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,化工,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,金融,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,消费,正面,0.75
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,电动车新能源,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,高端装备,中性,0.7
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,旅游,正面,0.8
2024/11/30,中华人民共和国国务院令（第795号）　　国务院关于修改《全国年节及纪念日放假办法》的决定　　全国年节及纪念日放假办法,,国务院,,,2024年第33号国务院公报,半导体与信息技术,中性,0.7
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,化工,正面,0.75
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,金融,正面,0.75
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,医药,正面,0.75
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,消费,正面,0.75
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,电动车新能源,中性,0.7
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,高端装备,正面,0.85
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,旅游,中性,0.7
2024/11/30,中华人民共和国国务院令（第796号）　　国家自然科学基金条例,,国务院,,,2024年第33号国务院公报,半导体与信息技术,正面,0.85
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,化工,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,传统能源,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,金融,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,医药,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,消费,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,房地产,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,电动车新能源,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,高端装备,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,旅游,中性,0.7
2024/11/30,中华人民共和国国务院任免人员,,国务院,,,2024年第33号国务院公报,半导体与信息技术,中性,0.7
